standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[12영Ⅰ-01-05],2022_12영Ⅰ-01-05,2022,high,1-3학년,ENG,영어Ⅰ,UND,이해,말이나 글의 맥락을 바탕으로 어구나 문장의 함축적 의미를 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-01-06],2022_12영Ⅰ-01-06,2022,high,1-3학년,ENG,영어Ⅰ,UND,이해,말이나 글의 전개 방식이나 구조를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-01-07],2022_12영Ⅰ-01-07,2022,high,1-3학년,ENG,영어Ⅰ,UND,이해,적절한 전략을 활용하여 다양한 매체로 된 말이나 글의 의미를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-01-08],2022_12영Ⅰ-01-08,2022,high,1-3학년,ENG,영어Ⅰ,UND,이해,우리 문화 및 타 문화의 다양한 관점에 대해 포용하고 공감하는 태도를 가진다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-01],2022_12영Ⅰ-02-01,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,사실적 정보를 말이나 글로 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-02],2022_12영Ⅰ-02-02,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,경험이나 계획 또는 일이나 사건을 말이나 글로 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-03],2022_12영Ⅰ-02-03,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,상대방을 배려하고 존중하는 태도로 자신의 의견이나 감정을 표현한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-04],2022_12영Ⅰ-02-04,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,듣거나 읽은 내용을 말이나 글로 요약한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-05],2022_12영Ⅰ-02-05,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,"서신, 신청서, 지원서 등의 서식을 목적에 맞게 작성한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-06],2022_12영Ⅰ-02-06,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,글의 구조나 내용 및 표현을 점검하고 쓰기 윤리를 준수하여 고쳐 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-07],2022_12영Ⅰ-02-07,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,다양한 매체와 적절한 전략을 활용하여 정보를 창의적으로 전달한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ-02-08],2022_12영Ⅰ-02-08,2022,high,1-3학년,ENG,영어Ⅰ,EXP,표현,협력적이고 능동적으로 말하기나 쓰기 과업을 수행한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅰ04-01],2015_12영Ⅰ04-01,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,친숙한 일반적 주제에 관하여 듣거나 읽고 세부 정보를 기록할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅰ04-02],2015_12영Ⅰ04-02,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,친숙한 일반적 주제에 관하여 듣거나 읽고 간단하게 요약할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅰ04-03],2015_12영Ⅰ04-03,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,친숙한 일반적 주제에 관해 자신의 의견이나 감정을 쓸 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅰ04-04],2015_12영Ⅰ04-04,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,"사람, 사물, 사건에 대하여 묘사하는 글을 쓸 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅰ04-05],2015_12영Ⅰ04-05,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,"서식, 이메일, 메모 등을 작성할 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅰ04-06],2015_12영Ⅰ04-06,2015,high,1-3학년,ENG,영어Ⅰ,쓰기 ,쓰기 영역,"친숙한 일반적 주제에 관한 그림, 도표 등을 설명하는 글을 쓸 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅱ-01-01],2022_12영Ⅱ-01-01,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,다양한 주제에 대한 말이나 글의 세부 정보를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12영Ⅱ-01-02],2022_12영Ⅱ-01-02,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,말이나 글의 주제나 요지를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-03],2022_12영Ⅱ-01-03,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,"말이나 글에 나타난 화자, 필자, 인물 등의 심정이나 의도를 추론한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-04],2022_12영Ⅱ-01-04,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,말이나 글에서 일이나 사건의 논리적 관계를 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-05],2022_12영Ⅱ-01-05,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,말이나 글의 맥락을 바탕으로 함축된 의미를 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-06],2022_12영Ⅱ-01-06,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,다양한 유형의 말이나 글의 전개 방식이나 구조를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-07],2022_12영Ⅱ-01-07,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,적절한 전략을 적용하여 다양한 매체 자료의 말이나 글을 이해한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-01-08],2022_12영Ⅱ-01-08,2022,high,1-3학년,ENG,영어Ⅱ,UND,이해,다양한 문화와 관점에 대해 포용하고 공감하는 태도를 가진다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-01],2022_12영Ⅱ-02-01,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,다양한 주제에 대한 사실적 정보를 말이나 글로 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-02],2022_12영Ⅱ-02-02,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,지식과 경험을 활용하여 자신의 감상이나 느낌을 표현한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-03],2022_12영Ⅱ-02-03,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,상대방을 배려하고 존중하는 태도로 자신의 의견이나 주장을 제시한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-04],2022_12영Ⅱ-02-04,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,다양한 주제에 대해 듣거나 읽은 내용을 재구성하여 요약한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-05],2022_12영Ⅱ-02-05,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,적절한 전략을 활용하여 논리적으로 대상을 설득한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-06],2022_12영Ⅱ-02-06,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,"자기소개서, 이력서, 보고서 등의 서식을 목적에 맞게 작성한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-07],2022_12영Ⅱ-02-07,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,글을 쓰는 과정에서 글의 내용과 형식을 점검하고 쓰기 윤리를 준수하여 고쳐 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-08],2022_12영Ⅱ-02-08,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,다양한 매체를 활용하여 정보를 창의적이고 효과적으로 전달한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영Ⅱ-02-09],2022_12영Ⅱ-02-09,2022,high,1-3학년,ENG,영어Ⅱ,EXP,표현,원활한 의견 교환을 위해 협력적이고 능동적으로 의사소통 활동에 참여한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-01],2022_12영독01-01,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,글의 세부 정보를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-02],2022_12영독01-02,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,글의 주제나 요지를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-03],2022_12영독01-03,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,화자나 필자의 심정이나 의도를 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-04],2022_12영독01-04,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,글의 구조를 고려하여 내용의 논리적 관계를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-05],2022_12영독01-05,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,글의 맥락과 배경지식을 활용하여 함축적 의미를 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-06],2022_12영독01-06,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,글의 전개 방식이나 구조를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-07],2022_12영독01-07,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,다양한 매체로 표현된 정보를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-08],2022_12영독01-08,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,다양한 의견과 문화에 대한 공감적 이해와 포용적 태도를 가진다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독01-09],2022_12영독01-09,2022,high,1-3학년,ENG,영어 독해와 작문,독해,독해,적절한 읽기 전략을 적용하여 자기주도적으로 읽기 활동에 참여한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-01],2022_12영독02-01,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,다양한 주제에 대한 사실적 정보를 글로 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-02],2022_12영독02-02,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,"자신의 경험이나 계획, 사건을 글로 설명한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-03],2022_12영독02-03,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,포용적 태도로 자신의 의견이나 감정을 제시한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-04],2022_12영독02-04,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,읽은 내용을 재구성하여 요약한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-05],2022_12영독02-05,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,"자기소개서, 이력서, 이메일 등의 서식을 목적과 형식에 맞게 작성한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-06],2022_12영독02-06,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,내용이나 형식에 맞게 점검하고 쓰기 윤리를 준수하여 고쳐 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-07],2022_12영독02-07,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,다양한 매체를 활용하여 형식 및 목적에 맞게 정보를 전달한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영독02-08],2022_12영독02-08,2022,high,1-3학년,ENG,영어 독해와 작문,작문,작문,적절한 쓰기 전략을 적용하여 자기주도적으로 쓰기 활동에 참여한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-01],2022_12영문01-01,2022,high,1-3학년,ENG,영미 문학 읽기,,,다양한 장르와 주제의 문학 작품을 읽고 주요 내용을 요약한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-02],2022_12영문01-02,2022,high,1-3학년,ENG,영미 문학 읽기,,,문학 작품을 읽고 필자나 인물의 의도나 목적을 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-03],2022_12영문01-03,2022,high,1-3학년,ENG,영미 문학 읽기,,,문학 작품을 읽고 자신의 느낌이나 감상을 공유하고 표현한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-04],2022_12영문01-04,2022,high,1-3학년,ENG,영미 문학 읽기,,,이야기나 희곡을 읽고 작품의 구조를 분석하여 구성 요소를 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-05],2022_12영문01-05,2022,high,1-3학년,ENG,영미 문학 읽기,,,"시를 읽고 운율, 이미지, 은유, 상징 등의 문학적 비유 표현과 의미를 파악하고, 창의적인 말이나 글의 형태로 표현한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-06],2022_12영문01-06,2022,high,1-3학년,ENG,영미 문학 읽기,,,다양한 매체를 활용하여 문학 작품의 내용을 다양한 관점으로 분석ㆍ비평한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영문01-07],2022_12영문01-07,2022,high,1-3학년,ENG,영미 문학 읽기,,,"문학 작품을 읽고 우리 문화와 타 문화의 생활 양식, 사고방식, 의사소통 방식의 차이와 다양성에 대해 비교ㆍ분석한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
