standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[12영문01-08],2022_12영문01-08,2022,high,1-3학년,ENG,영미 문학 읽기,,,문학 작품을 읽고 표현이나 주제의 예술적 가치에 대한 심미적인 태도를 기른다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-01],2022_12영발01-01,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,발표의 목적과 맥락에 맞게 정보를 수집하고 발표 개요를 준비한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-02],2022_12영발01-02,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,자신이 경험한 일화나 듣거나 읽은 이야기를 이야기 구조에 맞게 소개한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-03],2022_12영발01-03,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 사실적 정보를 설명한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-04],2022_12영발01-04,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,"사실, 가치, 정책 등에 대한 자신의 관점을 설득력 있게 전달한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-05],2022_12영발01-05,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,다양한 매체를 활용하여 정보 윤리를 준수하며 발표한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-06],2022_12영발01-06,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,문화 간 다양한 언어적ㆍ비언어적 의사소통 방식을 이해하고 적용한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-07],2022_12영발01-07,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,적절한 발표 기법 및 의사소통 전략을 적용한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발01-08],2022_12영발01-08,2022,high,1-3학년,ENG,영어 발표와 토론,발표,발표,발표 과정 및 결과에 대해서 평가하고 비판적으로 성찰한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-01],2022_12영발02-01,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,토론의 목적과 맥락에 맞게 정보를 수집하고 토론 개요를 준비한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-02],2022_12영발02-02,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,"학술 자료, 통계, 사례 등 주장에 대한 근거를 설명한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-03],2022_12영발02-03,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,토론 논제에 대한 자신의 관점을 설득력 있게 전달한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-04],2022_12영발02-04,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,상대방 주장의 논리를 분석하여 반대 심문하며 토론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-05],2022_12영발02-05,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,다양한 매체를 활용하여 정보 윤리를 준수하며 토론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-06],2022_12영발02-06,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,문화 간 다양한 언어적ㆍ비언어적 의사소통 방식을 이해하고 적용한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-07],2022_12영발02-07,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,적절한 토론 기법 및 의사소통 전략을 적용한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12영발02-08],2022_12영발02-08,2022,high,1-3학년,ENG,영어 발표와 토론,토론,토론,토론 과정 및 결과에 대해서 평가하고 비판적으로 성찰한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-01],2022_12직영01-01,2022,high,1-3학년,ENG,직무 영어,,,진로 및 직무 관련 주제에 관하여 주요 내용을 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-02],2022_12직영01-02,2022,high,1-3학년,ENG,직무 영어,,,직무 수행과 관련된 말이나 대화를 듣고 상황 및 화자 간의 관계를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-03],2022_12직영01-03,2022,high,1-3학년,ENG,직무 영어,,,진로 탐색 및 직무 수행과 관련된 일이나 사건의 절차나 순서를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-04],2022_12직영01-04,2022,high,1-3학년,ENG,직무 영어,,,직무 수행과 관련된 정보에 대해 적절한 의사소통 전략을 적용하여 묻고 답한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-05],2022_12직영01-05,2022,high,1-3학년,ENG,직무 영어,,,직무 수행과 관련된 사실적 정보를 다양한 매체를 활용하여 재구성하여 전달한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-06],2022_12직영01-06,2022,high,1-3학년,ENG,직무 영어,,,진로 탐색 및 직무 수행 상황이나 목적에 맞는 서식의 글을 작성한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-07],2022_12직영01-07,2022,high,1-3학년,ENG,직무 영어,,,직무와 관련된 문화의 다양성에 대해 공감하며 협력적으로 소통하는 태도를 가진다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12직영01-08],2022_12직영01-08,2022,high,1-3학년,ENG,직무 영어,,,직무 의사소통과 관련하여 개인의 권리와 정보 보안에 대한 책무성을 인식한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영01-01],2015_12진영01-01,2015,high,1-3학년,ENG,진로 영어,듣기 ,듣기 영역,다양한 직업 및 진로에 관한 말이나 대화를 듣고 세부 정보를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영01-02],2015_12진영01-02,2015,high,1-3학년,ENG,진로 영어,듣기 ,듣기 영역,다양한 직업 및 진로에 관한 말이나 대화를 듣고 주제 및 요지를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영01-03],2015_12진영01-03,2015,high,1-3학년,ENG,진로 영어,듣기 ,듣기 영역,다양한 직업 분야에서 수행하는 업무에 관한 말이나 대화를 듣고 내용의 논리적 관계를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영01-04],2015_12진영01-04,2015,high,1-3학년,ENG,진로 영어,듣기 ,듣기 영역,다양한 직업 분야에서 수행하는 업무에 관한 말이나 대화를 듣고 화자의 의도나 말의 목적을 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영01-05],2015_12진영01-05,2015,high,1-3학년,ENG,진로 영어,듣기 ,듣기 영역,다양한 직업 및 진로에 관한 말이나 대화를 듣고 화자의 심정이나 태도를 추론할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-01],2015_12진영02-01,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,다양한 직업 및 진로에 관하여 듣거나 읽고 세부 정보를 설명할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-02],2015_12진영02-02,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,다양한 직업 및 진로에 관하여 듣거나 읽고 중심 내용을 말할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-03],2015_12진영02-03,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,다양한 직업 및 진로에 관해 자신의 의견이나 감정을 표현할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-04],2015_12진영02-04,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,다양한 직업 및 진로에 관한 정보를 묻고 답할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-05],2015_12진영02-05,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,"그림, 표, 서식 등을 활용하여 프레젠테이션을 할 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영02-06],2015_12진영02-06,2015,high,1-3학년,ENG,진로 영어,말하기,말하기 영역,다양한 직업 및 진로에 필요한 인터뷰를 적절하게 수행할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영03-01],2015_12진영03-01,2015,high,1-3학년,ENG,진로 영어,읽기 ,읽기 영역,다양한 직업 및 진로에 관한 글을 읽고 세부 정보를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영03-02],2015_12진영03-02,2015,high,1-3학년,ENG,진로 영어,읽기 ,읽기 영역,다양한 직업 및 진로에 관한 글을 읽고 주제 및 요지를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12진영03-03],2015_12진영03-03,2015,high,1-3학년,ENG,진로 영어,읽기 ,읽기 영역,다양한 직업 및 진로에 관한 글을 읽고 논리적 관계를 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12진영03-04],2015_12진영03-04,2015,high,1-3학년,ENG,진로 영어,읽기 ,읽기 영역,다양한 직업 및 진로에 관한 글을 읽고 필자의 의도나 글의 목적을 파악할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[12진영04-01],2015_12진영04-01,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,다양한 직업 및 진로에 관하여 듣거나 읽고 세부 정보를 기록할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영04-02],2015_12진영04-02,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,다양한 직업 및 진로에 관하여 듣거나 읽고 간단하게 요약할 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영04-03],2015_12진영04-03,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,다양한 직업 및 진로에 관해 의견이나 감정을 쓸 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영04-04],2015_12진영04-04,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,"사람, 사물, 사건에 대하여 상세하게 묘사하는 글을 쓸 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영04-05],2015_12진영04-05,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,"자기소개서, 서식, 이메일 등을 상황과 목적에 맞게 작성할 수 있다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[12진영04-06],2015_12진영04-06,2015,high,1-3학년,ENG,진로 영어,쓰기 ,쓰기 영역,자신의 직업 및 진로에 대한 계획서를 쓸 수 있다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어 | NCIC 성취수준 문서 코드·문구 실재 확인
[4영01-08],2022_4영01-08,2022,elementary,3-4학년,ENG,영어,UND,이해,다양한 매체로 표현된 담화나 문장을 흥미를 가지고 듣거나 읽는다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[4영01-09],2022_4영01-09,2022,elementary,3-4학년,ENG,영어,UND,이해,"시, 노래, 이야기를 공감하며 듣는다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[4영01-10],2022_4영01-10,2022,elementary,3-4학년,ENG,영어,UND,이해,자기 주변 주제나 문화에 관한 담화나 문장을 존중의 태도로 듣거나 읽는다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[4영02-08],2022_4영02-08,2022,elementary,3-4학년,ENG,영어,EXP,표현,자기 주변 주제에 관한 담화의 주요 정보를 묻거나 답한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[4영02-09],2022_4영02-09,2022,elementary,3-4학년,ENG,영어,EXP,표현,적절한 매체나 전략을 활용하여 창의적으로 의미를 표현한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[4영02-10],2022_4영02-10,2022,elementary,3-4학년,ENG,영어,EXP,표현,의사소통 활동에 흥미와 자신감을 가지고 대화 예절을 지키며 참여한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영01-08],2022_6영01-08,2022,elementary,5-6학년,ENG,영어,UND,이해,다양한 매체로 표현된 담화나 글을 흥미와 자신감을 가지고 듣거나 읽는다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영01-09],2022_6영01-09,2022,elementary,5-6학년,ENG,영어,UND,이해,"시, 노래, 이야기를 공감하며 듣거나 읽는다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영01-10],2022_6영01-10,2022,elementary,5-6학년,ENG,영어,UND,이해,일상생활 주제나 문화에 관한 담화나 글을 포용의 태도로 듣거나 읽는다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영02-08],2022_6영02-08,2022,elementary,5-6학년,ENG,영어,EXP,표현,예시문을 참고하여 목적에 맞는 간단한 글을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영02-09],2022_6영02-09,2022,elementary,5-6학년,ENG,영어,EXP,표현,적절한 매체와 전략을 활용하여 창의적으로 의미를 생성하고 표현한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[6영02-10],2022_6영02-10,2022,elementary,5-6학년,ENG,영어,EXP,표현,의사소통 활동에 흥미와 자신감을 가지고 참여하여 협력적으로 수행한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[9영01-10],2022_9영01-10,2022,middle,1-3학년,ENG,영어,UND,이해,자신의 관심사에 관한 다양한 담화나 글을 선택하여 적극적으로 듣거나 읽는다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
[9영02-11],2022_9영02-11,2022,middle,1-3학년,ENG,영어,EXP,표현,상대방을 배려하는 태도로 말하거나 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,stas_import,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=영어
